id,EAP,HPL,MWS
id15233,0.010017531,0.9851099,0.0048725707
id11794,0.42486253,0.23226088,0.34287658
id27227,0.36095828,0.12506722,0.51397455
id13093,0.31580356,0.4855014,0.198695
id12869,0.02456388,0.91500366,0.060432475
id01256,0.80443627,0.1314839,0.06407986
id00934,0.044881232,0.0314113,0.9237075
id00121,0.5342544,0.16830683,0.29743883
id11054,0.10597173,0.8181705,0.07585777
id02573,0.82337624,0.0040086554,0.17261513
id13626,0.8989035,0.05019174,0.05090474
id25047,0.6820898,0.28319207,0.03471809
id04465,0.046882488,0.9516516,0.001465959
id09344,0.23182222,0.41462794,0.35354987
id24254,0.04823995,0.9171164,0.03464371
id04266,0.022126392,0.0042216917,0.9736519
id19734,0.16811682,0.25667587,0.5752073
id13127,0.96555215,0.0146134505,0.019834453
id27066,0.40564618,0.18775684,0.406597
id13629,0.05261258,0.014470495,0.93291694
id26484,0.42369464,0.42130738,0.15499792
id02074,0.6294816,0.06492006,0.3055983
id24688,0.84080565,0.11166151,0.04753285
id17455,0.12007065,0.7429058,0.13702348
id14980,0.71622026,0.09722435,0.18655537
id15840,0.61716557,0.14778356,0.23505086
id20440,0.023939135,0.06115711,0.91490376
id25262,0.5410966,0.4129823,0.045921028
id20395,0.008611046,0.96767586,0.023712978
id14332,0.04479903,0.94065565,0.014545391
id07118,0.46624157,0.37844917,0.15530929
id26424,0.92112166,0.06513595,0.013742314
id21308,0.23086977,0.62725395,0.14187622
id21688,0.107057095,0.0051116813,0.8878313
id09581,0.11872569,0.7809334,0.10034098
id27297,0.79331595,0.16768788,0.038996145
id20086,0.12740381,0.4585728,0.41402337
id03762,0.21783292,0.6691498,0.113017246
id10789,0.32035545,0.2307055,0.44893909
id18058,0.17754024,0.15088685,0.6715729
id01701,0.87687254,0.033309158,0.08981833
id17232,0.11176144,0.6596422,0.22859633
id23541,0.5989215,0.07037123,0.3307073
id20699,0.014844252,0.9819727,0.003183012
id06657,0.19473459,0.3951627,0.41010278
id13807,0.37715122,0.3838724,0.23897646
id18344,0.24651459,0.4756768,0.2778086
id09363,0.31489083,0.50006664,0.18504247
id12470,0.42290464,0.3893818,0.18771353
id13430,0.29492673,0.3295014,0.37557194
id13549,0.49487135,0.08184558,0.42328295
id24423,0.73414296,0.0630518,0.20280527
id15402,0.8120562,0.020032946,0.16791081
id22070,0.12270947,0.8050387,0.07225176
id05977,0.6985501,0.16624634,0.13520356
id18772,0.88995886,0.039809223,0.070231944
id11214,0.25669178,0.48817432,0.25513396
id01263,0.69699895,0.03968467,0.26331636
id03187,0.31507233,0.31404394,0.37088373
id07817,0.6411549,0.21341981,0.14542526
id08796,0.12456263,0.7910322,0.08440519
id02347,0.070278525,0.8590728,0.070648685
id08989,0.11626477,0.19723067,0.68650454
id24462,0.56673187,0.1960155,0.2372526
id05147,0.14900906,0.43454581,0.41644508
id26389,0.31867942,0.61131775,0.07000282
id12300,0.2868119,0.18174395,0.53144413
id06273,0.58767325,0.10719971,0.30512705
id27453,0.6469982,0.16136163,0.19164023
id19255,0.40785477,0.4956987,0.09644651
id22593,0.56645817,0.24452679,0.18901502
id07089,0.9483722,0.01147555,0.040152274
id22379,0.27638942,0.37657267,0.34703788
id22024,0.9214389,0.056113575,0.022447526
id25541,0.5700162,0.30512136,0.12486237
id10216,0.5614853,0.4250469,0.0134677775
id07493,0.84446806,0.106901415,0.048630502
id25552,0.88373333,0.016483122,0.09978356
id21244,0.7596784,0.050884034,0.18943743
id17278,0.32776845,0.6265577,0.0456739
id14850,0.9179927,0.03657313,0.04543418
id21434,0.0707974,0.04680584,0.88239676
id22924,0.8670723,0.09406567,0.038862076
id17321,0.590388,0.038875327,0.37073675
id04319,0.4873281,0.3113514,0.20132047
id09823,0.07746724,0.7869832,0.13554966
id03485,0.09660207,0.8453073,0.05809058
id12138,0.7237817,0.06488477,0.2113336
id00196,0.06895269,0.85012364,0.08092364
id07822,0.11110046,0.23325957,0.65564
id21775,0.12914947,0.23170814,0.6391424
id13407,0.35248706,0.28398773,0.3635252
id12430,0.025449738,0.9429768,0.031573538
id23691,0.94579494,0.034443256,0.019761872
id17641,0.46543914,0.28773677,0.246824
id09125,0.018667331,0.8673502,0.11398244
id18512,0.7170962,0.13767873,0.14522505
id01639,0.5731687,0.19293837,0.23389286
id06860,0.20368451,0.055820264,0.7404952
id25534,0.97655475,0.019451872,0.0039933524
id13546,0.9382339,0.0062960135,0.05547
id10032,0.9583278,0.0031087936,0.03856347
id05228,0.28766862,0.08420081,0.6281306
id24992,0.056567635,0.059669647,0.8837628
id14168,0.8261933,0.018235814,0.15557088
id20747,0.6082305,0.03748325,0.35428634
id16986,0.6391879,0.16862266,0.19218953
id11226,0.4739352,0.25081423,0.27525058
id13998,0.3328615,0.14550136,0.5216371
id15169,0.8004377,0.034727275,0.16483495
id00737,0.43746686,0.25356185,0.3089713
id24476,0.7712171,0.053125925,0.17565697
id03044,0.65896153,0.14260097,0.19843756
id26746,0.7360847,0.13395907,0.12995617
id10776,0.8026245,0.01960604,0.17776945
id06266,0.19001417,0.07080956,0.7391762
id13362,0.86410886,0.092489764,0.04340138
id09335,0.94916344,0.012945674,0.037890755
id15894,0.70998675,0.20182483,0.08818838
id15866,0.030846301,0.023720918,0.94543284
id25763,0.37226373,0.068501756,0.5592345
id01091,0.07492978,0.8220012,0.103069015
id11647,0.6786709,0.20702626,0.114302956
id19671,0.26910576,0.47342435,0.25746995
id18007,0.45909995,0.44917664,0.09172351
id01473,0.48456728,0.38217422,0.13325842
id07169,0.08829898,0.119823195,0.7918778
id05484,0.003427559,0.0017601295,0.99481237
id18452,0.66251403,0.16669504,0.17079093
id27490,0.26559615,0.48574466,0.24865921
id11050,0.9289784,0.03364751,0.03737401
id07588,0.4103723,0.01884478,0.5707829
id21194,0.8404577,0.0975549,0.061987508
id07282,0.110793225,0.1783123,0.71089447
id03652,0.9037076,0.0076109865,0.08868147
id04009,0.031436775,0.90745366,0.061109528
id27188,0.39358827,0.2490781,0.35733363
id19554,0.40106454,0.13988663,0.45904884
id04072,0.73942983,0.04766934,0.2129009
id19023,0.3071489,0.60290515,0.08994601
id08801,0.14497036,0.30731836,0.5477113
id08893,0.37791032,0.109150775,0.512939
id03644,0.14308113,0.72985154,0.12706725
id00579,0.4201907,0.171122,0.40868732
id15631,0.603472,0.12445536,0.2720727
id07828,0.50211453,0.4614773,0.03640816
id00411,0.043804098,0.94013906,0.016056871
id26553,0.8574795,0.01486001,0.12766042
id05221,0.09979795,0.0068291062,0.8933729
id20958,0.90249264,0.014300215,0.08320703
id19691,0.59068525,0.0986151,0.31069967
id10400,0.9788005,0.0072008967,0.013998544
id16157,0.015101424,0.008589026,0.97630954
id26110,0.16001064,0.82858664,0.011402741
id26270,0.23578517,0.43586314,0.32835165
id04157,0.8622782,0.042565346,0.09515643
id24711,0.24260543,0.071678564,0.68571603
id05534,0.13165353,0.8421094,0.026237093
id21712,0.60651946,0.15245989,0.24102065
id03280,0.22880764,0.108597286,0.66259515
id14997,0.95366687,0.008624565,0.037708614
id21964,0.001446768,0.0008396812,0.99771357
id20963,0.0030845895,0.0027295742,0.9941858
id08635,0.20428193,0.31432718,0.4813909
id16390,0.20458494,0.5791863,0.21622874
id16486,0.5332268,0.22734948,0.23942377
id14367,0.3831545,0.47995415,0.13689129
id10560,0.6474299,0.12008346,0.2324867
id14106,0.48512563,0.05584788,0.45902658
id09668,0.8238012,0.043641943,0.13255692
id18250,0.32215258,0.42540216,0.25244528
id26648,0.92598826,0.023494272,0.050517432
id27314,0.5129427,0.4069244,0.0801329
id04581,0.48935947,0.09629668,0.4143439
id06405,0.1371073,0.83379,0.029102756
id17908,0.12004223,0.055232655,0.8247251
id07217,0.8065942,0.061276305,0.13212945
id17285,0.3921994,0.2786469,0.32915372
id19589,0.78943217,0.10793236,0.102635495
id15916,0.43386155,0.44080263,0.12533587
id26239,0.907845,0.059519846,0.032635156
id20163,0.8786179,0.0070960666,0.11428604
id22845,0.072724886,0.18000297,0.74727213
id11509,0.5654752,0.011973864,0.42255092
id26789,0.6869362,0.046101015,0.26696277
id24679,0.901532,0.030992048,0.06747595
id19832,0.57120544,0.043699663,0.38509485
id11724,0.24371512,0.024650378,0.7316345
id01539,0.4885899,0.120863736,0.39054644
id22039,0.33996767,0.4590982,0.20093411
id07621,0.16393484,0.058131255,0.77793396
id16398,0.08193681,0.8848709,0.033192232
id15932,0.78087056,0.041190565,0.17793892
id17054,0.054410346,0.92448246,0.021107133
id23487,0.4802916,0.15901868,0.3606897
id16099,0.24056283,0.30130413,0.45813307
id25225,0.9340355,0.007201818,0.05876271
id18173,0.5972013,0.16793896,0.23485978
id24856,0.38899225,0.046967834,0.56404
id14760,0.12882283,0.6559034,0.21527386
id25291,0.26990348,0.2700343,0.46006224
id16267,0.72506046,0.038239293,0.23670022
id07922,0.15514804,0.04551745,0.7993345
id20870,0.41794857,0.19338389,0.3886676
id21780,0.14630768,0.15464059,0.69905174
id21309,0.57667404,0.219512,0.20381401
id05849,0.17328286,0.4978117,0.32890543
id16246,0.06486589,0.42863047,0.50650364
id25081,0.13254336,0.8308597,0.036597017
id06468,0.4449972,0.27377337,0.2812295
id13842,0.8029883,0.12818839,0.068823375
id23976,0.062191248,0.012527934,0.9252808
id25649,0.414017,0.01879697,0.567186
id26815,0.12813058,0.34089494,0.53097445
id09343,0.04393219,0.011423236,0.9446446
id03120,0.2764021,0.22467881,0.4989191
id16638,0.9251491,0.020560898,0.05428996
id18625,0.017991945,0.026370604,0.9556374
id01679,0.21215941,0.15176384,0.63607675
id17137,0.1026797,0.8088109,0.088509366
id14684,0.13140628,0.18484715,0.6837466
id01671,0.8977343,0.024667766,0.07759783
id27271,0.51047623,0.1280249,0.36149892
id16321,0.93201536,0.029352436,0.038632177
id07468,0.040380936,0.934768,0.024851095
id20777,0.0039920914,0.0016284493,0.99437946
id26036,0.7837489,0.014431204,0.20181985
id23135,0.09540861,0.09840168,0.8061897
id07669,0.124312505,0.49503875,0.38064864
id00142,0.020803884,0.94076115,0.03843499
id12357,0.46838245,0.27670544,0.25491208
id08890,0.1657719,0.12253519,0.7116929
id21379,0.16337834,0.6548547,0.18176691
id12099,0.73256874,0.14254476,0.124886505
id06503,0.6167313,0.070386894,0.31288183
id14408,0.51606506,0.3527754,0.13115956
id17370,0.7855402,0.15540965,0.059050098
id25432,0.96744853,0.02785574,0.0046956856
id10132,0.30897585,0.14831977,0.54270434
id27069,0.01152392,0.9793488,0.009127294
id11515,0.7498399,0.116296,0.1338642
id01323,0.9795217,0.016859654,0.0036186974
id22520,0.05694872,0.064219415,0.8788318
id03293,0.022825602,0.011765285,0.96540916
id19708,0.08482019,0.051056024,0.8641238
id22346,0.47223327,0.16279733,0.36496943
id27744,0.56976205,0.12448321,0.3057547
id04004,0.68983334,0.03268348,0.27748322
id09476,0.8567618,0.101234436,0.042003736
id01582,0.18096387,0.16525204,0.6537841
id23782,0.6500262,0.09147098,0.25850272
id03403,0.01198689,0.008740005,0.9792731
id11119,0.10484538,0.733936,0.16121861
id16681,0.9370881,0.051248044,0.011663912
id16399,0.9640728,0.017696805,0.018230375
id22630,0.53896564,0.21880506,0.24222928
id27950,0.7886371,0.040137388,0.17122553
id00046,0.97003716,0.01361109,0.016351676
id25556,0.94038486,0.0058886856,0.0537265
id16039,0.54440784,0.13558696,0.3200052
id09110,0.9034924,0.038302023,0.058205597
id19881,0.7393666,0.19776218,0.06287122
id21735,0.55084056,0.42190447,0.02725498
id02023,0.6620976,0.24138118,0.096521296
id01230,0.26088262,0.6449559,0.094161525
id14916,0.0630947,0.2085141,0.72839123
id04944,0.69578683,0.051484592,0.25272858
id04349,0.7595505,0.12111956,0.11932991
id22580,0.06776908,0.7295501,0.20268078
id00343,0.4894223,0.21662903,0.29394862
id14218,0.009202652,0.97276115,0.018036157
id10546,0.9648887,0.02481842,0.0102928765
id05627,0.58492154,0.051843848,0.36323452
id13735,0.024574924,0.9361199,0.039305124
id01525,0.46205395,0.28279856,0.25514755
id25242,0.62649953,0.22838525,0.1451152
id17077,0.3895297,0.12108475,0.48938552
id05672,0.6279331,0.22672991,0.14533697
id22404,0.17215565,0.80266416,0.025180217
id25704,0.111334056,0.43489197,0.453774
id00903,0.54629755,0.4479648,0.005737641
id15496,0.97429854,0.011952619,0.013748816
id09903,0.0222206,0.016978402,0.96080095
id03419,0.7345502,0.02221927,0.24323057
id06647,0.46323654,0.20155923,0.3352042
id16700,0.39621985,0.41605127,0.1877289
id08983,0.66000456,0.17370076,0.16629463
id20782,0.6301478,0.0401427,0.32970956
id24494,0.48324415,0.29799816,0.21875764
id10495,0.5899023,0.39680117,0.013296498
id21262,0.7535185,0.03354565,0.21293579
id25689,0.061089315,0.018604094,0.92030656
id03705,0.30041382,0.27288076,0.42670548
id01187,0.88182926,0.07251473,0.045656014
id24649,0.52175415,0.12903419,0.34921166
id12629,0.111348905,0.2128019,0.6758492
id15211,0.5193686,0.35189298,0.12873842
id13170,0.08849816,0.053879995,0.8576219
id14801,0.049665518,0.066774614,0.88355994
id18525,0.62132823,0.22713779,0.15153389
id21963,0.99966204,0.00027088553,6.708085e-05
id23746,0.077876635,0.10216717,0.81995624
id18216,0.20675582,0.13488357,0.6583606
id16493,0.052396078,0.025398191,0.9222057
id12987,0.1990694,0.3930867,0.4078439
id04814,0.95682037,0.0070518944,0.03612771
id18602,0.08739461,0.12982816,0.78277725
id23173,0.005781488,0.98956174,0.004656794
id21165,0.38178626,0.19548476,0.422729
id26123,0.6270775,0.035252523,0.33766997
id22608,0.22345506,0.07786324,0.69868165
id21139,0.9500393,0.0025568362,0.047403786
id21853,0.21634394,0.69442385,0.08923222
id24128,0.69762075,0.15944445,0.14293474
id15666,0.56193334,0.39512673,0.04294
id11552,0.14855616,0.21428443,0.63715947
id17621,0.10421791,0.08018814,0.81559396
id20001,0.12857182,0.77467114,0.096756995
id14166,0.3154568,0.66688365,0.017659504
id24108,0.41224408,0.34010437,0.24765164
id19871,0.29184914,0.5344133,0.17373763
id22361,0.664991,0.26863357,0.06637549
id21065,0.11208725,0.16920099,0.71871173
id20749,0.92771864,0.047700606,0.024580806
id20898,0.054477327,0.92981774,0.015705008
id10398,0.4360057,0.283704,0.28029025
id03578,0.56144536,0.16642518,0.27212945
id25932,0.55282664,0.20262453,0.24454884
id11133,0.26246378,0.109937705,0.6275985
id15794,0.1594085,0.73843867,0.10215286
id24479,0.6197998,0.16041122,0.21978895
id09563,0.050068073,0.93535596,0.014576047
id11279,0.12665838,0.758863,0.11447864
id26680,0.12977259,0.23110533,0.6391221
id20529,0.7201788,0.009772015,0.27004915
id11761,0.2669222,0.5050224,0.22805542
id02337,0.015440167,0.928292,0.056267817
id04890,0.19482881,0.13622752,0.6689437
id15707,0.00914239,0.010856242,0.9800014
id26204,0.11648054,0.30203912,0.5814803
id15611,0.9897764,0.005202793,0.005020795
id17714,0.44401538,0.085235536,0.4707491
id15392,0.94350004,0.012819844,0.043680016
id14685,0.04553433,0.90442854,0.05003711
id02508,0.8872092,0.04530156,0.0674892
id12406,0.6238256,0.12807475,0.24809965
id24096,0.10035939,0.88575846,0.013882184
id19837,0.70498455,0.19709319,0.09792234
id25565,0.05205915,0.02904653,0.9188943
id27598,0.8482445,0.077378385,0.07437705
id26085,0.5546982,0.08429411,0.3610076
id17400,0.091124564,0.692167,0.21670838
id04501,0.80770886,0.15462606,0.037665114
id02468,0.05038967,0.069177724,0.8804326
id07394,0.584918,0.21395962,0.2011224
id18917,0.21242133,0.37474716,0.4128315
id14083,0.04391337,0.9041718,0.05191474
id22675,0.13761036,0.053481463,0.80890816
id27343,0.28869045,0.20621,0.5050996
id23206,0.44376415,0.16373421,0.39250165
id11105,0.19602107,0.7385543,0.0654247
id21017,0.14820439,0.014502632,0.83729297
id13716,0.38448405,0.41152057,0.20399545
id00352,0.18141155,0.54189223,0.27669618
id12173,0.55694354,0.018823761,0.42423266
id15008,0.5105805,0.06073027,0.42868924
id23347,0.53199327,0.10632865,0.3616781
id23939,0.3301901,0.54815865,0.12165127
id12090,0.64209414,0.11596466,0.24194123
id08307,0.08556504,0.8975186,0.016916346
id21316,0.7780077,0.12947683,0.092515506
id16457,0.6034488,0.037961602,0.35858965
id23808,0.055634063,0.07887005,0.8654959
id12826,0.57448965,0.27930707,0.14620334
id16819,0.25792703,0.103106335,0.6389666
id15128,0.8264805,0.16824046,0.0052790227
id14953,0.17852153,0.3715205,0.44995797
id04083,0.1272995,0.7856173,0.08708311
id00773,0.0669519,0.90470797,0.02834007
id24585,0.15536913,0.5838344,0.26079643
id01362,0.18617572,0.09870825,0.715116
id04514,0.34677523,0.4530203,0.20020445
id19075,0.7497696,0.119998686,0.13023166
id06283,0.08870419,0.8591338,0.052162047
id19848,0.0070214965,0.9925402,0.0004383556
id02566,0.40654418,0.33036968,0.26308617
id26973,0.8385566,0.02443584,0.13700756
id09333,0.29721934,0.031379443,0.67140126
id21745,0.087668166,0.34666988,0.565662
id27167,0.10345297,0.8436177,0.052929364
id08481,0.37453696,0.36974373,0.25571924
id19456,0.2867009,0.43174836,0.2815507
id01495,0.60649246,0.101309046,0.29219854
id15069,0.62186986,0.04783846,0.33029163
id18174,0.055943422,0.07418602,0.86987054
id14450,0.078022406,0.27094018,0.6510374
id04149,0.045776498,0.8836491,0.07057442
id10972,0.13942213,0.030227678,0.8303502
id05547,0.29416007,0.3619328,0.34390718
id17670,0.2882827,0.545958,0.16575938
id04740,0.089027025,0.19366165,0.7173114
id24842,0.061320994,0.0907215,0.8479575
id26895,0.5925526,0.0095447535,0.39790267
id15591,0.76128846,0.033614215,0.20509729
id20895,0.2585624,0.5705611,0.17087652
id11532,0.18997504,0.08352129,0.7265037
id16516,0.45445368,0.15780196,0.38774437
id14940,0.0025139078,0.6756449,0.3218412
id17152,0.5128496,0.14993922,0.33721113
id12870,0.108469814,0.8585113,0.033018876
id17405,0.87844974,0.05811961,0.06343074
id22274,0.10116774,0.6322526,0.26657975
id08337,0.061301522,0.061969165,0.87672937
id19549,0.5095105,0.0640182,0.4264713
id19195,0.68474984,0.1572525,0.15799764
id11564,0.9001193,0.08186973,0.01801092
id26771,0.22483851,0.7068995,0.06826189
id24955,0.6416758,0.15655261,0.2017716
id22140,0.6876826,0.018427309,0.29389006
id19920,0.620954,0.107987165,0.2710588
id09807,0.12281471,0.59758645,0.27959883
id27426,0.47631672,0.17838116,0.3453022
id22006,0.95042264,0.0056358194,0.04394154
id10604,0.44407243,0.08808582,0.46784183
id11017,0.32633987,0.30148697,0.37217316
id14335,0.0065233097,0.0046009803,0.98887575
id08707,0.59103775,0.25099367,0.15796858
id15869,0.5047506,0.08402672,0.41122267
id20593,0.85308504,0.046621844,0.100293055
id07428,0.7222319,0.2245062,0.053261865
id11527,0.030449547,0.018190367,0.9513601
id14901,0.5528092,0.3121551,0.13503581
id19733,0.90334284,0.004960893,0.09169617
id24677,0.41758937,0.32142153,0.26098904
id26656,0.043377623,0.0038563549,0.952766
id11707,0.9212995,0.042440455,0.036260094
id26218,0.09121281,0.7870933,0.12169396
id19262,0.06879924,0.24341859,0.68778217
id24905,0.08290277,0.1147836,0.8023136
id09170,0.9397941,0.042393282,0.017812606
id05772,0.029251875,0.034998495,0.93574965
id25405,0.1336643,0.021999095,0.84433657
id18491,0.13103415,0.22485574,0.64411014
id07780,0.18736765,0.42213154,0.3905008
id01689,0.49400976,0.23306087,0.2729293
id17498,0.022023506,0.01673833,0.96123815
id19964,0.75564045,0.06547297,0.17888665
id14525,0.1125715,0.067654856,0.8197737
id26363,0.52571136,0.05232698,0.42196164
id07108,0.12560481,0.14861481,0.7257804
id11692,0.90400344,0.0071454127,0.08885109
id10891,0.026415315,0.02516901,0.9484157
id16743,0.48523518,0.13105126,0.3837136
id11556,0.7461396,0.16008231,0.0937781
id09116,0.1737709,0.22050747,0.6057216
id24015,0.010460627,0.025601933,0.96393746
id00347,0.6801855,0.21379128,0.10602325
id06284,0.4733009,0.11005591,0.4166432
id18794,0.07203929,0.89827955,0.029681116
id10702,0.090919554,0.8314934,0.07758716
id19239,0.018879673,0.0045820805,0.97653824
id26016,0.9654328,0.020635199,0.013932008
id26227,0.23133902,0.17447259,0.59418833
id05367,0.23440157,0.05784874,0.7077497
id09568,0.11962492,0.13159165,0.7487834
id04660,0.9129327,0.033665292,0.053402036
id04744,0.8988776,0.03709937,0.06402304
id07251,0.785402,0.10235878,0.11223916
id25977,0.2298137,0.43268907,0.33749726
